repx,subj_n,b1,parameter,Estimate,Est.Error,Q2.5,Q97.5
9,12,-1,Intercept,14.971729075,0.31336272367863444,14.351845,15.58992
9,12,-1,conditionleft,-1.1120366233935,0.49136358013569864,-2.039142,-0.10961707499999992
9,12,-1,conditionright,-0.31672396753,0.26716658550400457,-0.8417913,0.22939640000000003
9,12,-0.5,Intercept,14.882257725,0.2967086308286741,14.300475,15.4538125
9,12,-0.5,conditionleft,-0.12854374262525,0.41718177922888455,-0.945785275,0.7132090750000002
9,12,-0.5,conditionright,-0.070300047029175,0.2065384521773695,-0.474714875,0.34086645000000004
9,16,-1.71,Intercept,15.028181925,0.2698144440154089,14.4803725,15.5562
9,16,-1.71,conditionleft,-1.60699290975,0.3242906743562181,-2.2255475,-0.9349786
9,16,-1.71,conditionright,-0.07731433474235,0.24097841482928914,-0.55873355,0.38359180000000004
9,16,-1,Intercept,14.388013925,0.33611926813141296,13.6942675,15.0435075
9,16,-1,conditionleft,-0.505456808775,0.27485107967824984,-1.03402875,0.03974732750000004
9,16,-1,conditionright,0.209858105235425,0.20621612266057315,-0.195142675,0.6193476250000002
9,16,-0.5,Intercept,14.808099975,0.23590552100620638,14.33519,15.2803125
9,16,-0.5,conditionleft,-0.00485834818785,0.3071309489167623,-0.612551125,0.5971838250000003
9,16,-0.5,conditionright,0.1351525722673175,0.1754787625891279,-0.2026172,0.49525012500000004
10,8,-1.71,Intercept,14.613456275,0.4919277546190757,13.5844225,15.5488075
10,8,-1.71,conditionleft,-1.006605650622575,0.40171549482701674,-1.7617135000000002,-0.17759452499999984
10,8,-1.71,conditionright,-0.229596557471,0.23655752899191126,-0.700739775,0.23239135000000014
10,8,-1,Intercept,14.41326645,0.4319489902372029,13.5518975,15.270345
10,8,-1,conditionleft,-0.1388319607309,0.4021033288835612,-0.9131697000000001,0.6597809750000002
10,8,-1,conditionright,-0.125598908570525,0.3346938286780954,-0.8184153,0.5130486500000002
10,8,-0.5,Intercept,14.805690425,0.42482571786964624,13.92664,15.647352499999998
10,8,-0.5,conditionleft,-0.2312603867955,0.266978285429126,-0.737655375,0.31060860000000007
10,8,-0.5,conditionright,0.115961151948975,0.30384045974254703,-0.49223529999999993,0.7098571250000002
10,12,-1.71,Intercept,15.3034944,0.3266546060390878,14.631555000000002,15.941525
10,12,-1.71,conditionleft,-1.3958099411,0.3489048463987495,-2.07060575,-0.674054925
10,12,-1.71,conditionright,0.055238315892675,0.2013785252799366,-0.33099459999999997,0.4600675
10,12,-1,Intercept,14.594287275,0.45205371239521636,13.7241725,15.500505000000002
10,12,-1,conditionleft,-0.85469940659975,0.417963254847903,-1.68929675,-0.04683375749999891
10,12,-1,conditionright,-0.283439600536,0.27276315642196847,-0.8190366,0.2578065250000001
