repx,subj_n,b1,parameter,Estimate,Est.Error,Q2.5,Q97.5
214,8,-1.71,right,-0.028151418449,0.2670326481295164,-0.55616035,0.48849325
214,8,-1.35,left,-0.783272842627,0.8031860561426548,-2.3676727499999997,0.8538838500000003
214,8,-1.35,right,-0.35897128991625,0.2727545376090872,-0.9100829,0.17264945
214,8,-1,left,-1.777049039,0.6140677395597055,-3.0074997499999996,-0.54164185
214,8,-1,right,-0.13073036278995,0.2700362657493286,-0.658188875,0.40760202500000003
214,12,-1.71,left,-1.8318359152,0.5061016149620696,-2.8427637499999996,-0.8249787999999999
214,12,-1.71,right,-0.13384605688825,0.1874723377183351,-0.50364495,0.22891582500000002
214,12,-1.35,left,-0.41969132622875,0.3817187114651789,-1.16128025,0.3373819
214,12,-1.35,right,-0.1486784843955,0.19618111259577928,-0.5326902000000001,0.24161837500000002
214,12,-1,left,-1.18806938642,0.3786303846205917,-1.9329759999999998,-0.43211487499999995
214,12,-1,right,0.090568016148825,0.20609397113602504,-0.32181915,0.5007360000000001
214,16,-1.71,left,-2.16544573325,0.34779678865517044,-2.8584880000000004,-1.48804625
214,16,-1.71,right,-0.2392157833335,0.2718966823862428,-0.782702225,0.31025122500000013
214,16,-1.35,left,-1.483033187475,0.4294917596370581,-2.31846575,-0.6450211999999997
214,16,-1.35,right,-0.016224041218225,0.19201758376748182,-0.389174075,0.36528195
214,16,-1,left,-1.089264028745,0.3991744951494294,-1.82256,-0.29719452499999977
214,16,-1,right,-0.20136043968395,0.20254435814546282,-0.617379375,0.19806512500000004
215,8,-1.71,left,-0.9508652220945,0.566528207216305,-2.07183275,0.17205747500000002
215,8,-1.71,right,-0.181433148162475,0.3656435545514834,-0.9099328499999999,0.53192855000000006
215,8,-1.35,left,-0.96826046388,0.4239092727369438,-1.8281999999999998,-0.1466527749999999
215,8,-1.35,right,0.040528955714425,0.2834039571027426,-0.49032772499999994,0.5772903
215,8,-1,left,-1.645357170046425,0.5727617883456098,-2.803283,-0.47600782499999955
215,8,-1,right,-0.1293597483755,0.2589047881543657,-0.6378503,0.3687682250000003
215,12,-1.71,left,-1.891005999898325,0.4626241892056312,-2.832542,-0.98858515
215,12,-1.71,right,-0.109279249328625,0.22189992889409033,-0.5443484749999999,0.3216161000000001
215,12,-1.35,left,-0.82190090789825,0.48122547015129,-1.78465875,0.15100305000000022
215,12,-1.35,right,-0.30957019076825,0.23122174186725136,-0.7709512749999999,0.14308105000000024
215,12,-1,left,-0.7116600720975,0.29536252217049236,-1.33424575,-0.14501772499999982
215,12,-1,right,-0.0887993163432,0.1992024463098963,-0.4905021,0.2970838500000001
215,16,-1.71,left,-1.2697617089975,0.3719282575441749,-2.0038597499999997,-0.5325690999999999
215,16,-1.71,right,-0.11872369913225,0.18676228231027353,-0.48928437499999994,0.257816775
215,16,-1.35,left,-1.03358221032,0.3991334925054488,-1.8038842499999999,-0.27948032499999975
215,16,-1.35,right,-0.040478495471175,0.17417117573614427,-0.393316375,0.2903662750000001
215,16,-1,left,-1.718569017575,0.3959893320931472,-2.4712205,-0.9378263499999998
215,16,-1,right,-0.332562389097,0.2486345161641871,-0.8266872,0.16726345000000004
216,8,-1.71,left,-0.78202858312,0.4783773654311876,-1.74697425,0.18442915000000012
216,8,-1.71,right,0.1233319205285,0.2992471853469372,-0.4695745,0.7040397000000002
216,8,-1.35,left,-0.82408760116,0.7792580653265354,-2.3709142500000002,0.7028083
216,8,-1.35,right,-0.38897391089775,0.33502897483726657,-1.05879225,0.2825238500000002
216,8,-1,left,-0.789538972663,0.6111534931208272,-2.00673825,0.4287106000000003
216,8,-1,right,-0.0049735368575000004,0.36316308309417106,-0.7237128749999999,0.736350825
216,12,-1.71,left,-1.640679257825,0.45470826635335787,-2.55080175,-0.7224425999999997
216,12,-1.71,right,-0.343907955847975,0.22197544497745153,-0.7724367,0.09649522500000017
216,12,-1.35,left,-0.4006975421555,0.452084974834801,-1.301516,0.5008868250000001
216,12,-1.35,right,0.01188652472039,0.2234873384083272,-0.411961425,0.44805805000000004
216,12,-1,left,-1.33926258935,0.40802824814963806,-2.1888887500000003,-0.5618358999999992
216,12,-1,right,-0.165518084893675,0.24135054470221406,-0.643223975,0.3144987000000004
216,16,-1.71,left,-1.408955350655,0.4161518087117896,-2.22994175,-0.5913179249999996
216,16,-1.71,right,0.08979913247405,0.1885554654332171,-0.27150177499999995,0.4585790750000001
216,16,-1.35,left,-1.25711856245,0.33361656820540514,-1.90797275,-0.6078965
216,16,-1.35,right,0.14828552743955,0.16691670633106875,-0.17322352500000002,0.46965292500000017
216,16,-1,left,-0.909633024955,0.40109034516614095,-1.663776,-0.10545367499999991
216,16,-1,right,-0.3597486729465,0.19223367078064352,-0.7378134499999999,0.02031038500000003
217,8,-1.71,left,-1.02822848468825,0.677671706557923,-2.3759722500000002,0.3338773250000003
217,8,-1.71,right,0.078833024760425,0.5147219318627504,-0.975470025,1.1106502500000004
217,8,-1.35,left,-1.2351473819015,0.5357471052847692,-2.2913439999999996,-0.17203307499999987
217,8,-1.35,right,0.230670584409575,0.2660599908485794,-0.270404475,0.7679782250000002
217,8,-1,left,-1.6646042846475,0.5739270375848728,-2.78955125,-0.5342880749999999
217,8,-1,right,-0.259146767037,0.27877103701380734,-0.81368535,0.28316990000000003
217,12,-1.71,left,-1.681722844275,0.45543127390325727,-2.60153825,-0.7442324999999999
217,12,-1.71,right,-0.52774200503675,0.26724574847114685,-1.05717275,0.01781945000000012
217,12,-1.35,left,-1.164031891085,0.5697819110458696,-2.32140075,-0.075254739999999945
217,12,-1.35,right,-0.065917133379475,0.33477362854518294,-0.7160076750000001,0.6054876499999999
217,12,-1,left,-0.4373024959525,0.3430134108746734,-1.09951125,0.24490455000000022
217,12,-1,right,0.11200426073145,0.18563459056180825,-0.256389525,0.4759218500000001
217,16,-1.71,left,-1.76848557375,0.3300996254286372,-2.4300729999999997,-1.1093422499999999
217,16,-1.71,right,-0.1859634204565,0.24330689949462808,-0.664410925,0.28203905000000035
217,16,-1.35,left,-1.0681557571875,0.4619726976940314,-1.9717347500000002,-0.14883517499999951
217,16,-1.35,right,-0.015569967752875,0.21368656094346775,-0.448461725,0.409019625
217,16,-1,left,-1.1063770859025,0.3827133886182242,-1.8970029999999998,-0.3618218499999985
217,16,-1,right,-0.06913346048405,0.17752825648521728,-0.416750975,0.2744213250000001
218,8,-1.71,left,-2.184358992775,0.743769501465472,-3.60502275,-0.6452378999999986
218,8,-1.71,right,-0.1895050847147,0.3354851969669372,-0.8650664499999999,0.4776822
218,8,-1.35,left,-1.1561921231475,0.5762600818738262,-2.2828,0.027660877500000014
218,8,-1.35,right,0.07525384995482726,0.3636478650137272,-0.68291275,0.8031593
218,8,-1,left,-1.492804670425,0.6216807153794126,-2.68300075,-0.238367
218,8,-1,right,-0.61818942224125,0.2575208343507288,-1.11634,-0.11114399999999998
218,12,-1.71,left,-2.0316628255999998,0.5378003559535879,-3.09676425,-0.9248940499999989
218,12,-1.71,right,-0.204176158625225,0.28467438802119227,-0.76637015,0.35492675
218,12,-1.35,left,-1.20581210495,0.49877775893910803,-2.1747145,-0.22031204999999993
218,12,-1.35,right,-0.233980707388575,0.22721666439841212,-0.6828498749999999,0.20826617500000005
218,12,-1,left,-0.797685640165,0.49576074576210155,-1.77082125,0.17922860000000024
218,12,-1,right,-0.03343872112794025,0.20867698451491348,-0.447693825,0.380601925
218,16,-1.71,left,-2.5078603975,0.2901374562759875,-3.07838575,-1.9316622499999998
218,16,-1.71,right,-0.340403196987,0.1789948178915537,-0.69567397499999994,0.004636474750000021
218,16,-1.35,left,-1.1105223984525,0.43311412883706957,-1.9523430000000002,-0.24896047499999996
218,16,-1.35,right,-0.33343791786425,0.15463914513073745,-0.6438721000000001,-0.03035165499999996
218,16,-1,left,-0.7395121746425,0.32543736975078696,-1.3633105,-0.07755917249999987
218,16,-1,right,-0.2064179706174,0.19606062933369145,-0.588495675,0.17724040000000046
219,8,-1.71,left,-1.8090740241875,0.5879757182477737,-2.9541589999999998,-0.5862577249999997
219,8,-1.71,right,0.0023984907887249995,0.2785870161834016,-0.5588350249999999,0.5344314250000003
219,8,-1.35,left,-1.09729728968,0.5500611670049206,-2.1962315,0.016295740000000194
219,8,-1.35,right,-0.3385783667855,0.3134723620752571,-0.951302125,0.27768672500000013
219,8,-1,left,-0.65709366642225,0.7649204235666434,-2.141429,0.8470519250000001
219,8,-1,right,-0.3338822849396225,0.35102161615489813,-1.0409215,0.361188375
219,12,-1.71,left,-3.31320143,0.47348660943323756,-4.18680725,-2.374422
219,12,-1.71,right,-0.12889138698878,0.22607935464785095,-0.5728522,0.29870730000000006
219,12,-1.35,left,-1.0926195688835,0.5502539860010958,-2.206,7.257303500004717e-4
219,12,-1.35,right,-0.0030787636677749998,0.21348323911540287,-0.41989982500000006,0.4148447
219,12,-1,left,-0.05750672669325,0.41639568728226883,-0.923856475,0.7442715250000003
219,12,-1,right,0.2437212066145,0.20537007635752025,-0.1641965,0.6400971500000001
219,16,-1.71,left,-1.8829855035,0.34729036589863604,-2.576593,-1.1975242499999998
219,16,-1.71,right,-0.3608046469895,0.18975092017965625,-0.7273513999999999,0.011688135000000035
219,16,-1.35,left,-1.4126632328,0.4539464249774052,-2.3152489999999997,-0.5100642499999998
219,16,-1.35,right,-0.056357709978025,0.19956613322629216,-0.46934265,0.3295600000000003
219,16,-1,left,-1.0126853492125,0.35875648020362155,-1.71205275,-0.2977051499999998
219,16,-1,right,0.0021987888943575,0.17961574336404468,-0.343458375,0.367669
220,8,-1.71,left,-1.975105487325,0.6548147044620987,-3.29104575,-0.6209747249999997
220,8,-1.71,right,-0.18854698079925,0.27130943664768287,-0.7172090999999999,0.3469916750000001
220,8,-1.35,left,-0.659309287265275,0.494549986642958,-1.61800225,0.38089822500000015
220,8,-1.35,right,-0.118981256200475,0.3905748211850371,-0.8570900499999999,0.6638608500000001
220,8,-1,left,-0.118707971630775,0.45889337384511775,-1.052907,0.7959818750000002
220,8,-1,right,-0.1244266488635,0.29467681920012556,-0.700892925,0.468487125
220,12,-1.71,left,-1.55779747925,0.36891195233398416,-2.28739525,-0.8059406749999998
220,12,-1.71,right,0.13733742521145,0.26181075793359104,-0.36686574999999993,0.6589347750000001
220,12,-1.35,left,-1.918022396075,0.5307634132896508,-2.9278457500000004,-0.8131353749999998
220,12,-1.35,right,-0.2144692582395,0.2313766713003392,-0.6956325750000001,0.23279570000000008
220,12,-1,left,-0.88262239498,0.48955006370009085,-1.8352895,0.09407194000000024
220,12,-1,right,-0.067409819217475,0.23001096150841435,-0.5307358,0.3915356000000001
220,16,-1.71,left,-2.092848574,0.44823380968286763,-2.9950615,-1.19732125
220,16,-1.71,right,-0.3787816119305,0.18670254745634063,-0.7511144,-0.021698522499999994
220,16,-1.35,left,-1.137427461675,0.34045286777997785,-1.80261525,-0.4566712999999999
220,16,-1.35,right,-0.240458781441325,0.2308821486386796,-0.712581875,0.20405574999999998
220,16,-1,left,-1.973634484,0.28750737084486766,-2.5534982499999996,-1.407365
220,16,-1,right,-0.3147526827305,0.1921582255548341,-0.693428875,0.06080456750000006
221,8,-1.71,left,-1.83698452755,0.5420612794210844,-2.92130425,-0.7524395249999998
221,8,-1.71,right,0.3655843070195,0.23455873818678108,-0.0935507175,0.8199546500000001
221,8,-1.35,left,-0.69088786968249,0.614369613778771,-1.93205525,0.5617503250000002
221,8,-1.35,right,-0.16215423545175,0.3542247830513524,-0.874158725,0.516492825
221,8,-1,left,-1.28849663871475,0.6155698555530005,-2.45930475,-0.048495497499999325
221,8,-1,right,0.1150950661795,0.3242971717122448,-0.544448475,0.7808078249999999
221,12,-1.71,left,-1.41844369275,0.24404071903229038,-1.90116625,-0.9367080999999999
221,12,-1.71,right,-0.102219802693,0.24727385829298254,-0.594190075,0.40139342500000047
221,12,-1.35,left,-0.94100307838225,0.46291200593717324,-1.87185675,0.014184185000000035
221,12,-1.35,right,0.2631017567993,0.20200119832665217,-0.13258374999999997,0.6579841000000001
221,12,-1,left,-0.9799470372375,0.475221597140981,-1.93999075,-0.06355051249999996
221,12,-1,right,0.12120385898765,0.20223974383151186,-0.271255275,0.522905425
221,16,-1.71,left,-1.871322826,0.2730631369948745,-2.3939615,-1.32439675
221,16,-1.71,right,-0.24204424913075,0.25057236497861707,-0.74500905,0.2452525250000001
221,16,-1.35,left,-0.97404257418275,0.4282798786770822,-1.78164475,-0.07824968999999997
221,16,-1.35,right,-0.184490650220035,0.16947549836709502,-0.51161545,0.1470665500000002
221,16,-1,left,-1.3722287591825,0.46972983004698715,-2.308142,-0.44685305
221,16,-1,right,-0.0902096537518925,0.1647421624633055,-0.41371880000000005,0.23973860000000005
222,8,-1.71,left,-1.6208688241125,0.5575473765657251,-2.7148195,-0.5231117999999997
222,8,-1.71,right,-0.022664669979975,0.3710446747950914,-0.7526346749999999,0.738012075000001
222,8,-1.35,left,-0.6074660001825,0.6329092237122713,-1.8835155,0.5927622500000002
222,8,-1.35,right,0.3728771561725,0.2573767624243875,-0.14376627499999997,0.8844318500000002
222,8,-1,left,-1.43446763735,0.30572129335611936,-2.041622,-0.7988337999999997
222,8,-1,right,-0.072485285233375,0.3534937746494807,-0.7810545249999999,0.6448933000000002
222,12,-1.71,left,-1.478658665975,0.44811532048256475,-2.35110375,-0.6297246749999993
222,12,-1.71,right,0.047886871928075,0.26425657211714176,-0.4768954,0.5760032
222,12,-1.35,left,-0.28511230630575,0.47994883206105465,-1.22780775,0.6587545500000006
222,12,-1.35,right,0.2354451703370125,0.22066317364874027,-0.21051089999999997,0.6678225000000001
222,12,-1,left,-1.2665994968,0.4417781981035094,-2.14717175,-0.37227554999999996
222,12,-1,right,-0.239745492806675,0.22425915986828232,-0.6878588999999999,0.1985676000000002
222,16,-1.71,left,-1.596148649825,0.4527130949136103,-2.4582219999999997,-0.69508995
222,16,-1.71,right,0.0017391133379249999,0.1679431976387673,-0.33112257500000003,0.33633787500000006
222,16,-1.35,left,-0.97616450620275,0.49289218305015553,-1.8875865,0.014266757500000228
222,16,-1.35,right,-0.01715093637075,0.15565015198815416,-0.32314685,0.279600775
222,16,-1,left,-1.002040684113,0.3090611971075496,-1.6306922499999998,-0.39027754999999975
222,16,-1,right,-0.205736260112,0.18174969321101467,-0.56887855,0.14970402500000005
223,8,-1.71,left,-1.1593135885625,0.400271474606661,-1.9726655,-0.3703329249999999
223,8,-1.71,right,-0.034355220403525,0.24696993684310223,-0.513200225,0.45302232500000006
223,8,-1.35,left,-1.017462136095725,0.571209578699508,-2.1736115,0.11819807500000046
223,8,-1.35,right,-0.276762858394225,0.3046426573844983,-0.8886272,0.3347564750000001
223,8,-1,left,-1.3559204364,0.5367180644757669,-2.4020230000000002,-0.2789291249999999
223,8,-1,right,-0.452549839545,0.32157421042272044,-1.09085375,0.21302590000000057
223,12,-1.71,left,-2.1389594434325,0.5599413387658725,-3.24372775,-1.0281527499999998
223,12,-1.71,right,0.030454090786295,0.2683456819915943,-0.49711927499999997,0.5670064250000002
223,12,-1.35,left,-1.0988846085875,0.4496169151107582,-1.98204675,-0.18159477499999993
223,12,-1.35,right,-0.23484250474925,0.261840561964439,-0.7596490499999999,0.2580316750000001
223,12,-1,left,-0.7459676922575,0.4393334998350113,-1.6167515,0.15373480000000006
223,12,-1,right,-0.49120511012375,0.2065124763318332,-0.9053840249999999,-0.08056852999999987
223,16,-1.71,left,-1.999948822325,0.49468928930484524,-3.00091025,-1.0324909999999998
223,16,-1.71,right,-0.08380447381015001,0.1752697588784739,-0.43922025,0.258803425
223,16,-1.35,left,-1.086973577445,0.38923966541548294,-1.8565227499999999,-0.3439575749999999
223,16,-1.35,right,-0.129416805409,0.2193928979949421,-0.57774485,0.30000482500000003
223,16,-1,left,-1.365948279025,0.40385990629812196,-2.1590627500000004,-0.5528987749999997
223,16,-1,right,-0.3422996935475,0.22060808508868152,-0.7743625999999999,0.09199601250000024
224,8,-1.71,left,-2.965608963975,0.7677145697252438,-4.4350897499999995,-1.40076925
224,8,-1.71,right,-0.317708505537,0.2919427090294123,-0.90245255,0.24283897500000015
224,8,-1.35,left,-1.73849384129625,0.8146503945428322,-3.3135480000000004,-0.028352497499999803
224,8,-1.35,right,0.02034407580245,0.3819698865374577,-0.7455357,0.7990407000000004
224,8,-1,left,-1.4021002524125,0.6573795939283583,-2.63851825,-0.11848267499999997
224,8,-1,right,0.38450635882975,0.5122582695915828,-0.6717341499999999,1.4020925
224,12,-1.71,left,-1.4895411026425,0.49749108299932365,-2.46721375,-0.4840244749999996
224,12,-1.71,right,-0.1557175050615,0.22221031816238648,-0.5896739,0.27730205
224,12,-1.35,left,-1.04153813820175,0.5729834970492725,-2.233175,0.08497785000000009
224,12,-1.35,right,-0.34855574299215,0.2742691812190385,-0.8952245499999999,0.19490150000000045
224,12,-1,left,-0.92162009015675,0.42228931853442353,-1.74469425,-0.08779717999999989
224,12,-1,right,-0.22241173782875,0.2277866989643644,-0.682175825,0.22583175000000008
224,16,-1.71,left,-1.83620831375,0.3723516948413114,-2.57322425,-1.08242
224,16,-1.71,right,-0.15274904354693,0.22133809221034534,-0.5705662499999999,0.29207764999999997
224,16,-1.35,left,-0.8839716694375,0.3283420781575119,-1.54075075,-0.2573346499999999
224,16,-1.35,right,0.015640583406,0.17878715365139222,-0.32958529999999997,0.36085765000000003
224,16,-1,left,-1.388663811,0.3705871126284471,-2.1433774999999997,-0.6498557499999997
224,16,-1,right,-0.1417087536156,0.18685309591322022,-0.50973935,0.22707777500000006
225,8,-1.71,left,-1.595773789015,0.677910193217971,-2.966618,-0.22607104999999977
225,8,-1.71,right,-0.4569580761335,0.38197507005322223,-1.2488590000000002,0.33263025
225,8,-1.35,left,-1.615466884675,0.7966411253549072,-3.1984385,-0.04759690249999857
225,8,-1.35,right,-0.38228588000775,0.32871597499303123,-1.039405,0.2434154000000002
225,8,-1,left,-0.43819301408675,0.7339042115385567,-1.9092887499999998,0.96616605
225,8,-1,right,0.246273462916985,0.2837103253576206,-0.32914642499999996,0.8055929750000002
225,12,-1.71,left,-2.1971055597375,0.47529227801808677,-3.11831875,-1.2594357499999997
225,12,-1.71,right,0.105856611239,0.23084178501362818,-0.35084994999999997,0.54125495
225,12,-1.35,left,-1.27151716482,0.4231056901789324,-2.112743,-0.4190951999999999
225,12,-1.35,right,-0.166821843353725,0.1845951276415701,-0.5235739499999998,0.20405977500000003
225,12,-1,left,-1.41377709458675,0.547731301460248,-2.48746875,-0.3024354999999994
225,12,-1,right,-0.035090330116475,0.34533435369814747,-0.7238922499999999,0.648293275
225,16,-1.71,left,-1.89708413975,0.29686242921483774,-2.4762885,-1.3057152499999998
225,16,-1.71,right,-0.2456571633135,0.18928581979802592,-0.618518075,0.12395390000000008
225,16,-1.35,left,-1.336940322415,0.3899354214725668,-2.0979939999999995,-0.52268635
225,16,-1.35,right,-0.12230200614875,0.1933388256423949,-0.49903575,0.25649425000000003
225,16,-1,left,-1.14277987405,0.32142212893843275,-1.7693942500000002,-0.49157369999999967
225,16,-1,right,-0.403339097118,0.19488136016848595,-0.778543325,-0.019309057499999865
226,8,-1.71,left,-2.074611095525,0.4619540827162296,-2.993746,-1.1594412499999998
226,8,-1.71,right,-0.63042717628725,0.28670440466779845,-1.1922752499999998,-0.07066663499999991
226,8,-1.35,left,-1.49190235229575,0.5914639755558192,-2.6760085,-0.29450497499999984
226,8,-1.35,right,-0.220325765814175,0.24117638359705107,-0.70926145,0.23925790000000022
226,8,-1,left,-1.405970403275,0.592673941951098,-2.5527155,-0.2670133
226,8,-1,right,-0.37771383547975,0.31086801059628305,-0.997496775,0.23116405000000015
226,12,-1.71,left,-1.410998768175,0.39332952296291257,-2.2043392500000003,-0.617426275
226,12,-1.71,right,0.14830432988875,0.26700798985014645,-0.398887,0.664320625
226,12,-1.35,left,-1.7932457751,0.40884313368568104,-2.6167955000000003,-0.9807090249999999
226,12,-1.35,right,-0.37794509627775,0.21161595616308887,-0.799094725,0.03847158500000006
226,12,-1,left,-1.0854667933175,0.44608579086138045,-1.9508349999999999,-0.18577557499999997
226,12,-1,right,-0.08571619607995,0.2308955767326937,-0.540151425,0.38046020000000014
226,16,-1.71,left,-1.78146568375,0.31411233842985176,-2.41072275,-1.1407055
226,16,-1.71,right,-0.18624706975749,0.18311386306224767,-0.555048075,0.17258007500000008
226,16,-1.35,left,-1.3289528465,0.32827495651213057,-1.95470225,-0.6650969999999999
226,16,-1.35,right,-0.135340808474185,0.1832200587481092,-0.49008285,0.238315075
226,16,-1,left,-0.765223898755,0.3445985056251013,-1.429803,-0.06429574999999996
226,16,-1,right,-0.05836540777075,0.16803273415139988,-0.3946531,0.27433512500000007
227,8,-1.71,left,-2.6834734925,0.27604699056007975,-3.2070119999999998,-2.11807925
227,8,-1.71,right,0.0390857963797,0.25494909847579805,-0.46014065,0.5407315500000002
227,8,-1.35,left,-1.2584909311565,0.5928908263123025,-2.40450425,-0.0361108724999996
227,8,-1.35,right,-0.306872971927475,0.27126591554978363,-0.8276795250000001,0.2081840500000001
227,8,-1,left,-0.7202507846001,0.6516903868327383,-2.0776547499999998,0.556891075
227,8,-1,right,-0.21094381681005,0.4585118921443824,-1.1291755,0.7110740750000003
227,12,-1.71,left,-2.196615414825,0.43405766593973943,-3.024077,-1.3337917499999996
227,12,-1.71,right,-0.35346614520025,0.24718328001218035,-0.853626475,0.1366863500000001
227,12,-1.35,left,-1.479536729525,0.43361361129439807,-2.35207475,-0.6547521499999996
227,12,-1.35,right,-0.3159629363823,0.20097883648565143,-0.70329515,0.08736708000000003
227,12,-1,left,-0.62738494703275,0.5542444312488543,-1.719668,0.46956390000000053
227,12,-1,right,-0.12046347045018,0.20309477315594435,-0.514813325,0.277656675
227,16,-1.71,left,-1.947367743,0.4369674921282528,-2.82497375,-1.0904105
227,16,-1.71,right,-0.32150498824325,0.17731891867345567,-0.658624825,0.032011707500000035
227,16,-1.35,left,-0.6324093769805,0.4056739447827505,-1.43510175,0.18871125000000002
227,16,-1.35,right,0.29967183270885,0.18551357554306186,-0.0598556225,0.6674072750000004
227,16,-1,left,-1.14237616651075,0.41395643585389424,-1.9589874999999999,-0.3192216249999999
227,16,-1,right,0.24970402429825,0.17272676740010143,-0.079954845,0.5985442000000001
228,8,-1.71,left,-1.4350804179825,0.5636818214159004,-2.57041575,-0.27512492499999996
228,8,-1.71,right,-0.3356732268694,0.29849555632248354,-0.911190375,0.2538030750000002
228,8,-1.35,left,-1.3518630487395,0.7114238350837451,-2.70537575,0.1398714000000003
228,8,-1.35,right,-0.1111415418814,0.32063023924265466,-0.75748105,0.5158817500000001
228,8,-1,left,-1.070300770354,0.599125528492528,-2.2901714999999996,0.10600502500000017
228,8,-1,right,0.02161229648215,0.24996867846816656,-0.45668875,0.5037728250000002
228,12,-1.71,left,-2.21567699075,0.4569660696177361,-3.0834237499999997,-1.29119575
228,12,-1.71,right,-0.28335132350075,0.2615183416850644,-0.8131227000000001,0.2466181750000001
228,12,-1.35,left,-1.9514740482,0.4834765748011022,-2.91555425,-0.9816574249999996
228,12,-1.35,right,-0.461793028385,0.22827426287570296,-0.9194589499999999,-0.013846964999999906
228,12,-1,left,-1.195133606255,0.45987201869408745,-2.10584975,-0.29095039999999983
228,12,-1,right,-0.1277840991277,0.219241547443799,-0.5658529,0.3099338750000001
228,16,-1.71,left,-1.6046972023,0.3885644377470245,-2.3679242499999997,-0.8481849499999999
228,16,-1.71,right,-0.032934934595075,0.21975493486905817,-0.465354975,0.39344275000000034
228,16,-1.35,left,-2.0509180065,0.3183057058389786,-2.6526759999999996,-1.4140729999999995
228,16,-1.35,right,-0.451169335149,0.19863697788782536,-0.8489241500000001,-0.07031381499999997
228,16,-1,left,-1.1715218270175,0.43123451725813305,-2.0155825000000003,-0.2992642999999998
228,16,-1,right,-0.16915229744675,0.2196408181939161,-0.58334105,0.26631860000000007
229,8,-1.71,left,-1.310698234815,0.6057965705182624,-2.47659525,-0.05876428499999984
229,8,-1.71,right,-0.32222761867225,0.3257488403636977,-0.94904425,0.3262823750000002
229,8,-1.35,left,-0.55516348854225,0.46119630084809815,-1.4806382499999997,0.38630559999999997
229,8,-1.35,right,-0.166085776866525,0.30395782370743374,-0.7625104500000001,0.432923675
229,8,-1,left,-0.9999411427325,0.6547552745721005,-2.2484605,0.38598885000000016
229,8,-1,right,-0.186039903492,0.42804719154164605,-1.0348742499999999,0.6618871000000004
229,12,-1.71,left,-1.41515961457,0.5074645628279363,-2.40071625,-0.34838134999999987
229,12,-1.71,right,-0.0242615300265,0.21936846129437126,-0.44687537499999996,0.41149222500000004
229,12,-1.35,left,-1.3253383084224999,0.3629186855414176,-2.04856425,-0.6007997999999999
229,12,-1.35,right,-0.30648938517465,0.22174051911693302,-0.74029085,0.14441227500000003
229,12,-1,left,-1.0680541223425,0.5992657707550472,-2.2608354999999998,0.11397617500000035
229,12,-1,right,-0.24077287528325,0.19241765834817365,-0.6162021249999999,0.13974065000000016
229,16,-1.71,left,-1.665059873,0.3313829067801927,-2.3312285,-1.0024685
229,16,-1.71,right,0.069459584812375,0.22097540712173183,-0.36421057500000004,0.5084342000000001
229,16,-1.35,left,-1.77707364375,0.3394235328085391,-2.44316675,-1.0858747499999999
229,16,-1.35,right,-0.144774207502625,0.20525815972997796,-0.5587088,0.26745255000000007
229,16,-1,left,-0.868132362175,0.38509043954497235,-1.6406317499999998,-0.09450556499999999
229,16,-1,right,-0.089161823583375,0.1656585798335914,-0.41282527500000005,0.22701817500000007
230,8,-1.71,left,-1.40599904080225,0.821816776451666,-2.9850995,0.2581448500000009
230,8,-1.71,right,0.013496616021024999,0.2855292616978446,-0.5787081749999999,0.5610333500000002
230,8,-1.35,left,-1.8341034438075,0.4815865119729236,-2.79265825,-0.8910398999999996
230,8,-1.35,right,-0.124243600586175,0.34393251465567803,-0.8259578500000001,0.559440825
230,8,-1,left,-1.7732444981825,0.6832356493058849,-3.151,-0.4123397249999987
230,8,-1,right,-0.3682559059815,0.27942406937648523,-0.911359375,0.19782555000000035
230,12,-1.71,left,-1.79135004045,0.46442504753893676,-2.70778225,-0.8568480499999999
230,12,-1.71,right,-0.35949555706875,0.20673267688931557,-0.765075575,0.03819054250000046
230,12,-1.35,left,-1.61699366225,0.39096232075198645,-2.3984404999999995,-0.844526925
230,12,-1.35,right,-0.43154747696875,0.2153990642145492,-0.8708571999999999,-0.0017152672499999833
230,12,-1,left,-0.15458567917075,0.31043629794452476,-0.77509775,0.4820013000000001
230,12,-1,right,-0.09863801349344775,0.21330961370061696,-0.5244893500000001,0.3060199500000001
230,16,-1.71,left,-1.38784462925,0.28732806967244034,-1.9299975,-0.8043581750000001
230,16,-1.71,right,-0.3075996993265,0.2654650197161203,-0.8355281000000001,0.2199446500000001
230,16,-1.35,left,-1.82612835075,0.28106989365062013,-2.381843,-1.27797925
230,16,-1.35,right,-0.2291524436072,0.1724141959173397,-0.5651477500000001,0.10721667500000011
230,16,-1,left,-1.19470252,0.34976738749597386,-1.91107875,-0.5085091249999996
230,16,-1,right,-0.276267976306575,0.20548583276246554,-0.67998185,0.1345510750000001
231,8,-1.71,left,-2.6034933075,0.36067118489552075,-3.31838575,-1.85627825
231,8,-1.71,right,-0.072869962148025,0.45434379337636405,-0.9674004249999999,0.8670291750000007
231,8,-1.35,left,-1.30595657117,0.7068694581776285,-2.706406,0.15616452500000122
231,8,-1.35,right,-0.36437149761125,0.30700707962620805,-0.9595043,0.2610690000000003
231,8,-1,left,-0.8248191908135,0.42677266730183633,-1.6638304999999998,0.01248081500000006
231,8,-1,right,-0.175883312424375,0.30073721190166725,-0.801008575,0.403742325
231,12,-1.71,left,-1.498359620312,0.7016010422120917,-2.88337275,-0.08990041749999979
